id,runid,runid_sequence,vin,datetime_,time_delta,year_,month_,day_,hour_,min_,dayofweek,messageid,ignition,odometer,odometer_dist,xy_dist,speedInst,speedAvg,speedMax,heading,headingcalculated,lon,lat
521,54,29,3HAZZMMR2HL157889,2018-02-13 0:20,16,2018,2,13,0,20,1,95421737391,Idle,25547.552,0,0,0,0,0,None,None,2694447.68,235573.0035
522,54,30,3HAZZMMR2HL157889,2018-02-13 0:22,138,2018,2,13,0,22,1,95421742681,On,25547.677,0.125,0.094829,16,22,26,71,-94.49715161473418,2694945.016,235638.6182
523,54,31,3HAZZMMR2HL157889,2018-02-13 0:22,16,2018,2,13,0,22,1,95421743299,On,25547.739,0.062,0.081295,4,10,16,None,-51.27433455696713,2695251.161,235337.8331
524,54,32,3HAZZMMR2HL157889,2018-02-13 0:23,17,2018,2,13,0,23,1,95421743986,Idle,25547.739,0,0,0,0,4,None,None,2695254.155,235235.8782
525,54,33,3HAZZMMR2HL157889,2018-02-13 0:23,29,2018,2,13,0,23,1,95421745061,On,25547.801,0.062,0.067064,0,0,7,None,-21.16125981677915,2695364.989,234900.2047
526,54,34,3HAZZMMR2HL157889,2018-02-13 0:23,15,2018,2,13,0,23,1,95421745710,On,25547.863,0.062,0.056423,21,14,22,265,74.35775354283658,2695087.732,234790.0205
527,54,35,3HAZZMMR2HL157889,2018-02-13 0:24,20,2018,2,13,0,24,1,95421746451,Idle,25547.863,0,0,0,5,21,None,None,2694950.408,234785.9897
528,54,36,3HAZZMMR2HL157889,2018-02-13 0:25,42,2018,2,13,0,25,1,95421748074,On,25547.987,0.124,0.115056,16,14,25,277,97.45429881266632,2694347.679,234870.3481
529,54,37,3HAZZMMR2HL157889,2018-02-13 0:25,17,2018,2,13,0,25,1,95421748738,On,25548.049,0.062,0.067189,0,12,26,None,103.47782275322292,2694005.481,234966.0018
530,54,38,3HAZZMMR2HL157889,2018-02-13 0:25,14,2018,2,13,0,25,1,95421749268,Idle,25548.049,0,0,0,1,4,None,None,2694007.829,234885.8943
531,54,39,3HAZZMMR2HL157889,2018-02-13 0:27,92,2018,2,13,0,27,1,95421902954,On,25548.112,0.063,0.049224,4,10,19,7,174.36931724170887,2693980.633,235143.8482
532,54,40,3HAZZMMR2HL157889,2018-02-13 0:27,18,2018,2,13,0,27,1,95421903610,Idle,25548.112,0,0,0,0,4,None,None,2693982.127,235092.8706
533,54,41,3HAZZMMR2HL157889,2018-02-13 0:31,246,2018,2,13,0,31,1,95421913010,On,25548.174,0.062,0.049709,5,10,15,None,98.65254179128397,2693722.805,235136.2918
534,54,42,3HAZZMMR2HL157889,2018-02-13 0:31,13,2018,2,13,0,31,1,95421913486,On,25548.236,0.062,0,4,9,14,261,0.0,2693722.805,235136.2918
535,54,43,3HAZZMMR2HL157889,2018-02-13 0:31,15,2018,2,13,0,31,1,95421914083,Idle,25548.236,0,0,11,5,11,None,None,2693524.576,235104.9733
536,54,44,3HAZZMMR2HL157889,2018-02-13 0:32,36,2018,2,13,0,32,1,95421915396,On,25548.298,0.062,0.047899,14,5,14,243,65.83337015733758,2693309.715,234971.1264
537,54,45,3HAZZMMR2HL157889,2018-02-13 0:32,11,2018,2,13,0,32,1,95421915818,On,25548.36,0.062,0.06575,0,14,21,281,99.84582236797404,2692968.375,235037.6644
538,54,46,3HAZZMMR2HL157889,2018-02-13 0:32,15,2018,2,13,0,32,1,95421916443,Idle,25548.36,0,0,0,0,0,None,None,2692950.25,234986.1123
539,54,47,3HAZZMMR2HL157889,2018-02-13 0:34,108,2018,2,13,0,34,1,95421920530,On,25548.422,0.062,0.045906,0,1,9,None,131.25701170393046,2692785.179,235163.5001
540,54,48,3HAZZMMR2HL157889,2018-02-13 0:35,15,2018,2,13,0,35,1,95421921115,Idle,25548.422,0,0,0,0,0,None,None,2692784.434,235188.9889
541,54,49,3HAZZMMR2HL157889,2018-02-13 0:36,78,2018,2,13,0,36,1,95421924031,On,25548.484,0.062,0.056707,0,6,12,None,90.0,2692484.569,235180.2149
542,54,50,3HAZZMMR2HL157889,2018-02-13 0:36,19,2018,2,13,0,36,1,95421924731,Idle,25548.484,0,0,7,1,7,275,None,2692464.952,235179.6411
543,54,51,3HAZZMMR2HL157889,2018-02-13 0:37,42,2018,2,13,0,37,1,95421926344,On,25548.546,0.062,0.079114,4,2,14,None,92.68977032317792,2692046.638,235192.9186
544,54,52,3HAZZMMR2HL157889,2018-02-13 0:37,18,2018,2,13,0,37,1,95421926970,Idle,25548.546,0,0,0,4,9,None,None,2691945.749,235189.9695
545,54,53,3HAZZMMR2HL157889,2018-02-13 0:38,75,2018,2,13,0,38,1,95421929788,On,25548.609,0.063,0.068524,0,4,10,None,96.2419143475231,2691585.544,235230.4638
546,54,54,3HAZZMMR2HL157889,2018-02-13 0:39,15,2018,2,13,0,39,1,95421930423,On,25548.671,0.062,0.022328,0,0,0,None,36.86989764747246,2691529.671,235126.7892
547,54,55,3HAZZMMR2HL157889,2018-02-13 0:39,16,2018,2,13,0,39,1,95421931019,Idle,25548.671,0,0,0,0,0,None,None,2691529.671,235126.7892
548,54,56,3HAZZMMR2HL157889,2018-02-13 0:40,64,2018,2,13,0,40,1,95421933458,On,25548.733,0.062,0.104592,0,5,20,None,100.33110484427343,2690987.874,235238.5199
549,54,57,3HAZZMMR2HL157889,2018-02-13 0:40,15,2018,2,13,0,40,1,95421934014,Idle,25548.733,0,0,0,0,0,None,None,2690986.386,235289.4975
550,54,58,3HAZZMMR2HL157889,2018-02-13 0:41,29,2018,2,13,0,41,1,95421935134,On,25548.795,0.062,0.020926,10,15,21,195,28.17859010818386,2690947.325,235186.315
551,54,59,3HAZZMMR2HL157889,2018-02-13 0:41,15,2018,2,13,0,41,1,95421935721,On,25548.919,0.124,0.108233,22,14,25,115,-31.20051460372065,2691203.436,234676.2914
552,54,60,3HAZZMMR2HL157889,2018-02-13 0:41,23,2018,2,13,0,41,1,95421936581,On,25548.981,0.062,0.035469,0,5,22,None,-76.80938928745397,2691384.393,234626.9106
553,54,61,3HAZZMMR2HL157889,2018-02-13 0:41,8,2018,2,13,0,41,1,95421936899,Idle,25548.981,0,0,0,2,9,None,None,2691442.396,234657.7599
554,54,62,3HAZZMMR2HL157889,2018-02-13 0:43,110,2018,2,13,0,43,1,95421940920,On,25549.044,0.063,0.083042,15,19,25,333,-176.66152945584685,2691449.25,235095.285
555,54,63,3HAZZMMR2HL157889,2018-02-13 0:44,14,2018,2,13,0,44,1,95421941446,On,25549.168,0.124,0.065906,7,15,22,None,100.30484646870681,2691107.81,235165.4896
556,54,64,3HAZZMMR2HL157889,2018-02-13 0:44,17,2018,2,13,0,44,1,95421942112,Idle,25549.168,0,0,0,2,11,None,None,2691048.214,235189.2602
557,54,65,3HAZZMMR2HL157889,2018-02-13 0:44,33,2018,2,13,0,44,1,95421943302,On,25549.23,0.062,0.070544,0,9,26,None,102.33908727840208,2690686.523,235280.7456
558,54,66,3HAZZMMR2HL157889,2018-02-13 0:45,11,2018,2,13,0,45,1,95421943711,Idle,25549.23,0,0,0,0,0,None,None,2690688.011,235229.768
559,54,67,3HAZZMMR2HL157889,2018-02-13 0:46,61,2018,2,13,0,46,1,95421945992,On,25549.292,0.062,0.069529,0,1,9,None,172.03038960555887,2690638.151,235592.7499
560,54,68,3HAZZMMR2HL157889,2018-02-13 0:46,18,2018,2,13,0,46,1,95421946639,Idle,25549.292,0,0,0,0,0,None,None,2690637.407,235618.239
561,54,69,3HAZZMMR2HL157889,2018-02-13 0:48,121,2018,2,13,0,48,1,95421951037,On,25549.354,0.062,0.049517,0,6,14,None,108.03428556728912,2690393.425,235713.1633
562,54,70,3HAZZMMR2HL157889,2018-02-13 0:48,15,2018,2,13,0,48,1,95421951592,Idle,25549.354,0,0,4,0,4,None,None,2690394.169,235687.6745
563,54,71,3HAZZMMR2HL157889,2018-02-13 0:49,49,2018,2,13,0,49,1,95422103435,On,25549.416,0.062,0.042455,19,7,19,None,100.17551084277093,2690174.094,235732.2771
564,54,72,3HAZZMMR2HL157889,2018-02-13 0:49,13,2018,2,13,0,49,1,95422103910,On,25549.479,0.063,0.079642,6,12,19,279,95.74866341746204,2689754.943,235774.7236
565,54,73,3HAZZMMR2HL157889,2018-02-13 0:49,14,2018,2,13,0,49,1,95422104375,Idle,25549.479,0,0,10,11,20,9,None,2689730.869,235927.0855
566,54,74,3HAZZMMR2HL157889,2018-02-13 0:50,16,2018,2,13,0,50,1,95422105059,On,25549.541,0.062,0.016922,1,4,10,None,-147.52880770867256,2689767.768,236008.337
567,54,75,3HAZZMMR2HL157889,2018-02-13 0:50,16,2018,2,13,0,50,1,95422105662,Idle,25549.541,0,0,16,15,22,99,None,2690066.136,236068.0553
568,54,76,3HAZZMMR2HL157889,2018-02-13 0:50,17,2018,2,13,0,50,1,95422106293,On,25549.603,0.062,0.033917,19,7,19,103,-90.0,2690245.488,236073.2853
569,54,77,3HAZZMMR2HL157889,2018-02-13 0:50,14,2018,2,13,0,50,1,95422106810,Idle,25549.603,0,0,4,17,24,81,None,2690664.528,236034.4885
570,54,78,3HAZZMMR2HL157889,2018-02-13 0:51,14,2018,2,13,0,51,1,95422107354,On,25549.727,0.124,0.016922,0,0,4,None,-32.47119229132744,2690706.099,235955.5254
571,54,79,3HAZZMMR2HL157889,2018-02-13 0:51,17,2018,2,13,0,51,1,95422108017,Idle,25549.727,0,0,14,6,14,99,None,2690826.602,235959.0421
572,54,80,3HAZZMMR2HL157889,2018-02-13 0:51,16,2018,2,13,0,51,1,95422108555,On,25549.789,0.062,0.053351,0,12,21,None,-81.9509382982359,2691105.526,235916.1636
573,54,81,3HAZZMMR2HL157889,2018-02-13 0:52,17,2018,2,13,0,52,1,95422109196,Idle,25549.789,0,0,0,2,7,None,None,2691130.922,235814.8626
574,54,82,3HAZZMMR2HL157889,2018-02-13 0:52,59,2018,2,13,0,52,1,95422111421,On,25549.851,0.062,0.019356,0,2,7,None,-77.12499844016644,2691229.857,235788.5966
575,54,83,3HAZZMMR2HL157889,2018-02-13 0:53,16,2018,2,13,0,53,1,95422112000,Idle,25549.851,0,0,0,0,2,None,None,2691247.879,235843.7884
576,54,84,3HAZZMMR2HL157889,2018-02-13 0:54,76,2018,2,13,0,54,1,95422114782,On,25549.914,0.063,0.068007,0,0,0,None,-93.13024486223891,2691605.84,235879.7555
577,54,85,3HAZZMMR2HL157889,2018-02-13 0:54,16,2018,2,13,0,54,1,95422115313,Idle,25549.914,0,0,0,0,0,None,None,2691606.585,235854.2667
578,54,86,3HAZZMMR2HL157889,2018-02-13 0:57,138,2018,2,13,0,57,1,95422120429,On,25549.976,0.062,0.083299,0,4,21,None,-76.50426671912207,2692030.777,235735.4671
579,54,87,3HAZZMMR2HL157889,2018-02-13 0:57,18,2018,2,13,0,57,1,95422121133,Idle,25549.976,0,0,0,0,1,None,None,2692056.462,235528.4885
580,54,88,3HAZZMMR2HL157889,2018-02-13 0:59,151,2018,2,13,0,59,1,95422126744,On,25550.038,0.062,0.082816,0,12,22,None,-87.43075897983844,2692494.387,235515.7851
581,55,0,3HAZZMMR8HL157895,2018-02-13,0,2018,2,13,0,0,1,95421606496,On,26534.663,0,0,0,0,1,None,None,2694741.19,234364.3891
582,55,1,3HAZZMMR8HL157895,2018-02-13,13,2018,2,13,0,0,1,95421607059,Idle,26534.663,0,0,11,2,11,99,None,2694762.115,234416.0245
583,55,2,3HAZZMMR8HL157895,2018-02-13,16,2018,2,13,0,0,1,95421607705,On,26534.725,0.062,0.052469,16,15,16,97,-90.0,2695039.568,234424.1679
584,55,3,3HAZZMMR8HL157895,2018-02-13,15,2018,2,13,0,0,1,95421608272,On,26534.787,0.062,0.041665,9,5,16,None,-61.326853510901664,2695222.673,234301.99
585,55,4,3HAZZMMR8HL157895,2018-02-13 0:01,15,2018,2,13,0,1,1,95421608896,On,26534.849,0.062,0.050325,12,14,16,189,11.003540851870577,2695191.135,234038.668
586,55,5,3HAZZMMR8HL157895,2018-02-13 0:01,18,2018,2,13,0,1,1,95421609591,Idle,26534.849,0,0,6,5,12,None,None,2695155.64,233910.0721
587,55,6,3HAZZMMR8HL157895,2018-02-13 0:01,31,2018,2,13,0,1,1,95421610855,On,26534.911,0.062,0.073008,0,2,12,None,98.84181456008699,2694775.043,233975.4332
588,55,7,3HAZZMMR8HL157895,2018-02-13 0:02,13,2018,2,13,0,2,1,95421611402,On,26534.973,0.062,0.030595,21,10,21,275,97.0012675574583,2694614.547,233996.2347
589,55,8,3HAZZMMR8HL157895,2018-02-13 0:02,18,2018,2,13,0,2,1,95421612121,Idle,26534.973,0,0,11,14,21,229,None,2694335.782,233937.0366
590,55,9,3HAZZMMR8HL157895,2018-02-13 0:02,13,2018,2,13,0,2,1,95421612683,On,26535.035,0.062,0.060608,14,17,20,191,18.232491080927478,2694266.384,233625.2289
591,55,10,3HAZZMMR8HL157895,2018-02-13 0:02,15,2018,2,13,0,2,1,95421613266,On,26535.098,0.063,0.020389,17,9,17,97,-13.570434384017915,2694289.099,233520.2078
592,55,11,3HAZZMMR8HL157895,2018-02-13 0:03,16,2018,2,13,0,3,1,95421613897,On,26535.222,0.124,0.07301,16,17,21,101,-81.15818544000463,2694669.701,233454.8391
593,55,12,3HAZZMMR8HL157895,2018-02-13 0:03,18,2018,2,13,0,3,1,95421614637,On,26535.284,0.062,0.068529,9,16,21,101,-83.75808565254566,2695029.939,233414.3897
594,55,13,3HAZZMMR8HL157895,2018-02-13 0:03,13,2018,2,13,0,3,1,95421615185,Idle,26535.284,0,0,9,14,17,189,None,2695038.276,233130.3719
595,55,14,3HAZZMMR8HL157895,2018-02-13 0:04,15,2018,2,13,0,4,1,95421615813,On,26535.346,0.062,0.053002,15,16,20,279,90.0,2694758.006,233122.1465
596,55,15,3HAZZMMR8HL157895,2018-02-13 0:04,16,2018,2,13,0,4,1,95421616457,On,26535.408,0.062,0.022261,0,4,15,None,90.0,2694640.292,233118.6928
597,55,16,3HAZZMMR8HL157895,2018-02-13 0:04,17,2018,2,13,0,4,1,95421617218,On,26535.47,0.062,0.022791,17,7,17,281,90.0,2694519.776,233115.1574
598,55,17,3HAZZMMR8HL157895,2018-02-13 0:04,14,2018,2,13,0,4,1,95421617771,Idle,26535.47,0,0,7,14,17,None,None,2694199.52,233131.2761
599,55,18,3HAZZMMR8HL157895,2018-02-13 0:05,15,2018,2,13,0,5,1,95421618323,On,26535.532,0.062,0.027263,16,10,16,189,30.256437162966762,2694144.506,232998.4654
600,55,19,3HAZZMMR8HL157895,2018-02-13 0:05,16,2018,2,13,0,5,1,95421618918,On,26535.595,0.063,0.029727,0,6,16,None,0.0,2694149.097,232841.8915
601,55,20,3HAZZMMR8HL157895,2018-02-13 0:05,17,2018,2,13,0,5,1,95421619542,Idle,26535.595,0,0,0,1,4,None,None,2694149.844,232816.4027
602,55,21,3HAZZMMR8HL157895,2018-02-13 0:06,60,2018,2,13,0,6,1,95421621983,On,26535.657,0.062,0.072205,0,2,10,None,-84.07937928588689,2694529.709,232776.5209
603,55,22,3HAZZMMR8HL157895,2018-02-13 0:06,15,2018,2,13,0,6,1,95421622635,Idle,26535.657,0,0,1,2,7,None,None,2694589.314,232752.7588
604,55,23,3HAZZMMR8HL157895,2018-02-13 0:08,93,2018,2,13,0,8,1,95421626276,On,26535.719,0.062,0.072205,0,4,14,None,-84.07937928588689,2694969.181,232712.8836
605,55,24,3HAZZMMR8HL157895,2018-02-13 0:08,16,2018,2,13,0,8,1,95421627001,On,26535.781,0.062,0.006434,6,2,6,None,-48.81407483284926,2694992.351,232688.0529
606,55,25,3HAZZMMR8HL157895,2018-02-13 0:08,14,2018,2,13,0,8,1,95421627574,Idle,26535.781,0,0,0,1,6,None,None,2695051.209,232689.7806
607,55,26,3HAZZMMR8HL157895,2018-02-13 0:09,62,2018,2,13,0,9,1,95421629928,On,26535.843,0.062,0.068632,0,4,11,None,-83.31613589202962,2695411.565,232645.6954
608,55,27,3HAZZMMR8HL157895,2018-02-13 0:10,15,2018,2,13,0,10,1,95421630525,Idle,26535.843,0,0,0,0,2,None,None,2695431.933,232620.7827
609,55,28,3HAZZMMR8HL157895,2018-02-13 0:11,108,2018,2,13,0,11,1,95421634830,On,26535.905,0.062,0.075884,6,12,16,None,-84.36931724233276,2695831.423,232581.497
610,55,29,3HAZZMMR8HL157895,2018-02-13 0:12,15,2018,2,13,0,12,1,95421635456,Idle,26535.905,0,0,0,0,6,None,None,2695871.411,232557.1615
611,55,30,3HAZZMMR8HL157895,2018-02-13 0:13,61,2018,2,13,0,13,1,95421637879,On,26535.967,0.062,0.016115,0,2,6,None,-76.42956561433535,2695953.44,232534.0614
612,55,31,3HAZZMMR8HL157895,2018-02-13 0:13,16,2018,2,13,0,13,1,95421638457,Idle,26535.967,0,0,0,0,0,None,None,2695952.691,232559.5502
613,55,32,3HAZZMMR8HL157895,2018-02-13 0:16,169,2018,2,13,0,16,1,95421645302,On,26536.03,0.063,0.06486,0,1,4,None,-83.40008301800381,2696293.325,232518.5421
614,55,33,3HAZZMMR8HL157895,2018-02-13 0:16,16,2018,2,13,0,16,1,95421645941,Idle,26536.03,0,0,15,7,15,101,None,2696392.172,232495.9381
615,55,34,3HAZZMMR8HL157895,2018-02-13 0:17,30,2018,2,13,0,17,1,95421647198,On,26536.092,0.062,0.068632,0,1,2,None,-83.31613589210315,2696752.534,232451.8723
616,55,35,3HAZZMMR8HL157895,2018-02-13 0:17,18,2018,2,13,0,17,1,95421647863,Idle,26536.092,0,0,0,0,0,None,None,2696752.534,232451.8723
617,55,36,3HAZZMMR8HL157895,2018-02-13 0:18,75,2018,2,13,0,18,1,95421650802,On,26536.154,0.062,0.08082,0,4,12,None,-82.03038960580642,2697175.202,232387.7792
618,55,37,3HAZZMMR8HL157895,2018-02-13 0:18,17,2018,2,13,0,18,1,95421651516,Idle,26536.154,0,0,0,0,0,None,None,2697175.202,232387.7792
619,55,38,3HAZZMMR8HL157895,2018-02-13 0:19,43,2018,2,13,0,19,1,95421803141,On,26536.216,0.062,0.049003,0,1,11,None,-85.64892204840699,2697433.809,232369.8833
620,55,39,3HAZZMMR8HL157895,2018-02-13 0:19,19,2018,2,13,0,19,1,95421803888,On,26536.278,0.062,0.019081,0,6,11,None,-90.0,2697534.71,232372.8547
621,55,40,3HAZZMMR8HL157895,2018-02-13 0:20,13,2018,2,13,0,20,1,95421804388,Idle,26536.278,0,0,2,0,2,None,None,2697554.329,232373.4328
622,55,41,3HAZZMMR8HL157895,2018-02-13 0:20,48,2018,2,13,0,20,1,95421806308,On,26536.34,0.062,0.079566,1,10,15,None,-84.63226315278933,2697973.447,232334.7597
623,55,42,3HAZZMMR8HL157895,2018-02-13 0:21,14,2018,2,13,0,21,1,95421806849,Idle,26536.34,0,0,0,0,1,None,None,2697993.818,232309.8493
624,55,43,3HAZZMMR8HL157895,2018-02-13 0:22,92,2018,2,13,0,22,1,95421810456,On,26536.402,0.062,0.072303,0,4,11,None,-83.6598082541894,2698373.806,232266.3851
625,55,44,3HAZZMMR8HL157895,2018-02-13 0:23,16,2018,2,13,0,23,1,95421811058,Idle,26536.402,0,0,9,2,9,None,None,2698415.848,232267.625
626,55,45,3HAZZMMR8HL157895,2018-02-13 0:23,15,2018,2,13,0,23,1,95421811597,On,26536.465,0.063,0.030074,0,6,11,None,-82.87498365091925,2698573.556,232246.7651
627,55,46,3HAZZMMR8HL157895,2018-02-13 0:23,15,2018,2,13,0,23,1,95421812154,Idle,26536.465,0,0,0,0,0,None,None,2698596.73,232221.938
628,55,47,3HAZZMMR8HL157895,2018-02-13 0:25,93,2018,2,13,0,25,1,95421815816,On,26536.527,0.062,0.102898,14,11,14,9,-96.53663364876655,2699132.505,232317.9241
629,55,48,3HAZZMMR8HL157895,2018-02-13 0:25,15,2018,2,13,0,25,1,95421816407,On,26536.589,0.062,0.059808,20,15,20,9,-166.12247019616535,2699182.226,232629.1666
630,55,49,3HAZZMMR8HL157895,2018-02-13 0:25,16,2018,2,13,0,25,1,95421816982,On,26536.713,0.124,0.06934,26,19,26,11,-168.023867556059,2699230.442,232991.386
631,55,50,3HAZZMMR8HL157895,2018-02-13 0:26,31,2018,2,13,0,26,1,95421818177,On,26536.775,0.062,0.076438,9,9,9,101,-140.01311375472082,2699439.053,233336.4755
632,55,51,3HAZZMMR8HL157895,2018-02-13 0:26,15,2018,2,13,0,26,1,95421818808,On,26536.837,0.062,0.019081,0,4,9,None,-90.0,2699539.95,233339.4555
633,55,52,3HAZZMMR8HL157895,2018-02-13 0:26,15,2018,2,13,0,26,1,95421819414,Idle,26536.837,0,0,0,0,0,None,None,2699559.569,233340.0349
634,55,53,3HAZZMMR8HL157895,2018-02-13 0:26,8,2018,2,13,0,26,1,95421819743,On,26536.713,-0.124,0.052472,6,11,26,31,90.0,2699282.103,233331.841
635,55,54,3HAZZMMR8HL157895,2018-02-13 0:26,10,2018,2,13,0,26,1,95421820122,On,26536.837,0.124,0.07301,16,11,16,3,-98.84181456028982,2699658.206,233419.4812
636,55,55,3HAZZMMR8HL157895,2018-02-13 0:27,13,2018,2,13,0,27,1,95421820635,On,26536.9,0.063,0.034765,0,6,17,None,-172.03038960641334,2699672.446,233602.1223
637,55,56,3HAZZMMR8HL157895,2018-02-13 0:27,16,2018,2,13,0,27,1,95421821212,Idle,26536.9,0,0,27,11,27,9,None,2699687.439,233759.2749
638,55,57,3HAZZMMR8HL157895,2018-02-13 0:27,15,2018,2,13,0,27,1,95421821777,On,26537.024,0.124,0.144858,37,34,37,11,-166.35708522394833,2699805.407,234513.5083
639,55,58,3HAZZMMR8HL157895,2018-02-13 0:27,15,2018,2,13,0,27,1,95421822367,Idle,26537.024,0,0,30,35,37,11,None,2699900.947,235267.0799
640,55,59,3HAZZMMR8HL157895,2018-02-13 0:28,16,2018,2,13,0,28,1,95421823019,On,26537.21,0.186,0.135354,36,35,36,11,-165.40342447447892,2700020.405,235970.3374
641,55,60,3HAZZMMR8HL157895,2018-02-13 0:28,15,2018,2,13,0,28,1,95421823630,On,26537.397,0.187,0.166762,37,37,37,15,-163.1889810746177,2700194.075,236831.9081
642,55,61,3HAZZMMR8HL157895,2018-02-13 0:28,16,2018,2,13,0,28,1,95421824292,On,26537.645,0.248,0.151983,37,37,37,15,-161.56505117713533,2700370.099,237613.3731
643,55,62,3HAZZMMR8HL157895,2018-02-13 0:28,15,2018,2,13,0,28,1,95421824882,On,26537.832,0.187,0.164293,37,37,37,19,-152.71363718989465,2700665.74,238427.5339
644,55,63,3HAZZMMR8HL157895,2018-02-13 0:29,18,2018,2,13,0,29,1,95421825578,Idle,26537.832,0,0,6,25,37,15,None,2700788.281,239025.1997
645,55,64,3HAZZMMR8HL157895,2018-02-13 0:29,14,2018,2,13,0,29,1,95421826097,On,26537.956,0.124,0.010365,0,0,6,None,-153.43494882524837,2700806.387,239076.7573
646,55,65,3HAZZMMR8HL157895,2018-02-13 0:29,14,2018,2,13,0,29,1,95421826632,Idle,26537.956,0,0,0,0,0,None,None,2700806.387,239076.7573
647,55,66,3HAZZMMR8HL157895,2018-02-13 0:30,46,2018,2,13,0,30,1,95421828465,On,26538.018,0.062,0.123057,30,27,30,281,104.52541646566279,2700183.803,239266.0719
648,55,67,3HAZZMMR8HL157895,2018-02-13 0:30,16,2018,2,13,0,30,1,95421829109,On,26538.204,0.186,0.091879,1,19,30,None,97.33111538652834,2699702.292,239332.0157
649,55,68,3HAZZMMR8HL157895,2018-02-13 0:30,15,2018,2,13,0,30,1,95421829711,Idle,26538.204,0,0,0,0,1,None,None,2699683.539,239302.3064
650,55,69,3HAZZMMR8HL157895,2018-02-13 0:31,46,2018,2,13,0,31,1,95421831477,On,26538.391,0.187,0.266811,10,30,35,279,96.52953599888029,2698282.018,239468.664
651,55,70,3HAZZMMR8HL157895,2018-02-13 0:31,16,2018,2,13,0,31,1,95421832110,On,26538.515,0.124,0.011128,0,1,10,None,90.0,2698223.177,239466.9285
652,55,71,3HAZZMMR8HL157895,2018-02-13 0:32,15,2018,2,13,0,32,1,95421832719,Idle,26538.515,0,0,0,0,0,None,None,2698203.563,239466.3501
653,55,72,3HAZZMMR8HL157895,2018-02-13 0:33,46,2018,2,13,0,33,1,95421834578,On,26538.577,0.062,0.084571,0,9,25,None,97.97676878747802,2697761.29,239533.4887
654,55,73,3HAZZMMR8HL157895,2018-02-13 0:33,18,2018,2,13,0,33,1,95421835248,Idle,26538.577,0,0,0,0,0,None,None,2697761.29,239533.4887
655,55,74,3HAZZMMR8HL157895,2018-02-13 0:33,28,2018,2,13,0,33,1,95421836322,On,26538.639,0.062,0.112969,22,15,24,275,91.88228244302779,2697163.718,239541.3955
656,55,75,3HAZZMMR8HL157895,2018-02-13 0:34,16,2018,2,13,0,34,1,95421836958,On,26538.764,0.125,0.07963,1,16,26,None,92.67186459331954,2696742.671,239554.511
657,55,76,3HAZZMMR8HL157895,2018-02-13 0:34,17,2018,2,13,0,34,1,95421837688,On,26538.826,0.062,0.045299,27,14,27,277,94.70785224395806,2696503.753,239572.9916
658,55,77,3HAZZMMR8HL157895,2018-02-13 0:34,14,2018,2,13,0,34,1,95421838234,Idle,26538.826,0,0,30,30,31,275,None,2695886.569,239580.3521
659,55,78,3HAZZMMR8HL157895,2018-02-13 0:34,17,2018,2,13,0,34,1,95421838937,On,26538.95,0.124,0.0606,0,10,30,None,93.51375026062995,2695566.395,239596.4531
660,55,79,3HAZZMMR8HL157895,2018-02-13 0:35,14,2018,2,13,0,35,1,95421839518,On,26539.012,0.062,0.003709,1,0,1,None,90.0,2695546.781,239595.877
661,55,80,3HAZZMMR8HL157895,2018-02-13 0:35,18,2018,2,13,0,35,1,95421840164,Idle,26539.012,0,0,10,16,22,273,None,2695207.743,239585.9177
662,55,81,3HAZZMMR8HL157895,2018-02-13 0:35,13,2018,2,13,0,35,1,95421840625,On,26539.074,0.062,0.034256,24,10,24,281,96.24191434745434,2695027.668,239606.1405
663,55,82,3HAZZMMR8HL157895,2018-02-13 0:35,15,2018,2,13,0,35,1,95421841186,Idle,26539.074,0,0,27,27,30,279,None,2694405.335,239693.5632
664,55,83,3HAZZMMR8HL157895,2018-02-13 0:36,15,2018,2,13,0,36,1,95421841818,On,26539.261,0.187,0.061611,0,11,27,None,100.52778612006526,2694086.471,239760.7432
665,55,84,3HAZZMMR8HL157895,2018-02-13 0:36,16,2018,2,13,0,36,1,95421842514,Idle,26539.261,0,0,15,2,15,299,None,2694066.11,239785.6568
666,55,85,3HAZZMMR8HL157895,2018-02-13 0:36,15,2018,2,13,0,36,1,95421843129,On,26539.323,0.062,0.062291,0,14,20,None,100.92280471988134,2693744.34,239856.4005
667,55,86,3HAZZMMR8HL157895,2018-02-13 0:36,16,2018,2,13,0,36,1,95421843763,Idle,26539.323,0,0,1,0,1,None,None,2693744.34,239856.4005
668,55,87,3HAZZMMR8HL157895,2018-02-13 0:37,15,2018,2,13,0,37,1,95421844438,On,26539.385,0.062,0.030203,2,7,11,None,90.0,2693584.629,239851.7197
669,55,88,3HAZZMMR8HL157895,2018-02-13 0:37,17,2018,2,13,0,37,1,95421845098,Idle,26539.385,0,0,0,0,2,None,None,2693584.629,239851.7197
670,55,89,3HAZZMMR8HL157895,2018-02-13 0:37,12,2018,2,13,0,37,1,95421845520,On,26539.447,0.062,0.03948,19,14,21,187,35.75388725435096,2693489.094,239666.7014
671,55,90,3HAZZMMR8HL157895,2018-02-13 0:37,17,2018,2,13,0,37,1,95421846173,Idle,26539.447,0,0,21,16,21,107,None,2693715.784,239491.1249
672,55,91,3HAZZMMR8HL157895,2018-02-13 0:38,16,2018,2,13,0,38,1,95421846739,On,26539.509,0.062,0.04231,21,14,21,195,-68.47739989228162,2693917.714,239395.0011
